added_timestamp,finished_experiment,group,is_cs,user_experiment_id,item_id,cold_start_movies,rating,recommended_movies,budget_inf,popularity_inf,movie_from_calibration,movie_selected
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt1591095,Sobrenatural (2010),5,,T,T,,
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt1205537,Operação Sombra: Jack Ryan (2014),1,,H,T,,
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt1498858,Ocean Heaven (2010),1,,T,T,,
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt1586265,O Que Esperar Quando Você Está Esperando (2012),3,,M,T,,
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt2216240,Sequestro (2012),1,,T,T,,
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt1001526,Megamente (2010),5,,H,M,,
1668695706,,,,2fbb737e-ad8c-400d-858c-f885b000cc0c,tt1216475,Carros 2 (2011),5,,H,T,,
1668766054,,5,FALSE,305abe92-df56-4571-b345-774bf009e3db,,,,,,,,
1668766208,,,,305abe92-df56-4571-b345-774bf009e3db,tt1302011,,,,H,T,,Kung Fu Panda 2 (2011)
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,4792,,,A Era do Gelo 2 (2006),H,M,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,4855,,,Carros (2006),H,M,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,6584,,,Um Dia (2011),M,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,6202,,,Shrek para Sempre: O Capítulo Final (2010),H,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,6999,,,A Entidade (2012),T,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,6916,,,A Era do Gelo 4 (2012),H,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,7269,,,Invocação do Mal (2013),M,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,5628,,,Madagascar 2: A Grande Escapada (2008),H,T,FALSE,
1668766150,,,,305abe92-df56-4571-b345-774bf009e3db,5751,,,Monstros vs Alienígenas (2009),H,T,FALSE,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1591095,Sobrenatural (2010),4,,T,T,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1001526,Megamente (2010),5,,H,M,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1216475,Carros 2 (2011),5,,H,T,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1080016,A Era do Gelo 3 (2009),5,,H,T,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1055292,Juntos Pelo Acaso (2010),5,,M,T,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1605783,Meia Noite em Paris (2011),5,,M,M,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt0385880,A Casa Monstro (2006),5,,H,T,,
1668766147,,,,305abe92-df56-4571-b345-774bf009e3db,tt1758692,Loucamente Apaixonados (2011),5,,T,T,,
1668693370,,5,FALSE,3076f6c0-c326-4a02-923c-74cbf0ff168e,,,,,,,,
1668693488,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt0441773,,,,H,M,,Kung Fu Panda (2008)
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,5485,,,Kung Fu Panda (2008),H,M,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,599,,,Brazil: O Filme (1985),M,M,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,6253,,,Scott Pilgrim Contra o Mundo (2010),H,M,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,4864,,,O Diabo Veste Prada (2006),M,M,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,7077,,,Separados Pelo Destino (2010),M,T,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,4618,,,O Senhor das Armas (2005),H,M,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,5699,,,Coração de Tinta: O Livro Mágico (2008),H,T,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,2569,,,Tá Todo Mundo Louco! (2001),H,M,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,5356,,,Como Estrelas na Terra (2007),T,T,FALSE,
1668693431,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,5080,,,Dias de Glória (2006),M,T,FALSE,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1971352,Obediência (2012),5,,T,T,,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1205537,Operação Sombra: Jack Ryan (2014),4,,H,T,,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1498858,Ocean Heaven (2010),4,,T,T,,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1001526,Megamente (2010),5,,H,M,,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1229381,Fora da Lei (2010),5,,M,T,,
1668693430,,,,3076f6c0-c326-4a02-923c-74cbf0ff168e,tt1540128,Um Bom Partido (2012),5,,M,T,,
1668651013,,2,FALSE,3088aa3f-b875-4f54-a615-1d35cf443228,,,,,,,,
1668651195,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1327194,,,,M,T,,Um Homem de Sorte (2012)
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,5646,,,Bolt: Supercão (2008),H,T,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,5659,,,Che: O Argentino (2008),M,T,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,4855,,,Carros (2006),H,M,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,5751,,,Monstros vs Alienígenas (2009),H,T,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,5080,,,Dias de Glória (2006),M,T,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,4864,,,O Diabo Veste Prada (2006),M,M,FALSE,
1668651117,,,,3088aa3f-b875-4f54-a615-1d35cf443228,6861,,,Um Homem de Sorte (2012),M,T,TRUE,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1591095,Sobrenatural (2010),1,,T,T,,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1205537,Operação Sombra: Jack Ryan (2014),3,,H,T,,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1001526,Megamente (2010),5,,H,M,,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1216475,Carros 2 (2011),5,,H,T,,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1229381,Fora da Lei (2010),3,,M,T,,
1668651116,,,,3088aa3f-b875-4f54-a615-1d35cf443228,tt1540128,Um Bom Partido (2012),2,,M,T,,
1668779578,,5,FALSE,30d690f5-737b-485a-9cf0-fabd5c195842,,,,,,,,
1668779713,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt0446029,,,,H,M,,Scott Pilgrim Contra o Mundo (2010)
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,5485,,,Kung Fu Panda (2008),H,M,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,5699,,,Coração de Tinta: O Livro Mágico (2008),H,T,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,2569,,,Tá Todo Mundo Louco! (2001),H,M,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,5356,,,Como Estrelas na Terra (2007),T,T,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,4704,,,C.R.A.Z.Y. - Loucos de Amor (2005),T,T,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,4618,,,O Senhor das Armas (2005),H,M,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,599,,,Brazil: O Filme (1985),M,M,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,6253,,,Scott Pilgrim Contra o Mundo (2010),H,M,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668779653,,,,30d690f5-737b-485a-9cf0-fabd5c195842,7077,,,Separados Pelo Destino (2010),M,T,FALSE,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1205537,Operação Sombra: Jack Ryan (2014),5,,H,T,,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1498858,Ocean Heaven (2010),4,,T,T,,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1586265,O Que Esperar Quando Você Está Esperando (2012),5,,M,T,,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1001526,Megamente (2010),4,,H,M,,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1216475,Carros 2 (2011),3,,H,T,,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1229381,Fora da Lei (2010),4,,M,T,,
1668779651,,,,30d690f5-737b-485a-9cf0-fabd5c195842,tt1540128,Um Bom Partido (2012),4,,M,T,,
1668826159,,3,FALSE,31491cfc-9f74-411f-9578-d3bba7ee7b67,,,,,,,,
1668826423,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1707386,,,,H,T,,Os Miseráveis (2012)
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,4920,,,"Ela Dança, Eu Danço (2006)",M,T,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,7559,,,Malévola (2014),H,T,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,7269,,,Invocação do Mal (2013),M,T,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,6999,,,A Entidade (2012),T,T,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,7084,,,Os Miseráveis (2012),H,T,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,4855,,,Carros (2006),H,M,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,5818,,,A Proposta (2009),M,M,FALSE,
1668826363,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,7143,,,Um Porto Seguro (2013),M,T,TRUE,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1591095,Sobrenatural (2010),3,,T,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1205537,Operação Sombra: Jack Ryan (2014),1,,H,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1586265,O Que Esperar Quando Você Está Esperando (2012),1,,M,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1001526,Megamente (2010),1,,H,M,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1216475,Carros 2 (2011),2,,H,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1055292,Juntos Pelo Acaso (2010),3,,M,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1661199,Cinderela (2015),4,,H,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1540128,Um Bom Partido (2012),1,,M,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt2203939,Mulheres ao Ataque (2014),2,,M,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1023481,"Ela Dança, Eu Danço 2 (2008)",2,,M,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt2180411,Caminhos da Floresta (2014),2,,M,T,,
1668826362,,,,31491cfc-9f74-411f-9578-d3bba7ee7b67,tt1126591,Burlesque (2010),3,,H,T,,
1668645041,,3,FALSE,329d5229-632e-4b6d-a47e-fe9e33e23923,,,,,,,,
1668645229,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt0986264,,,,T,T,,Como Estrelas na Terra (2007)
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,4855,,,Carros (2006),H,M,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,6253,,,Scott Pilgrim Contra o Mundo (2010),H,M,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,6999,,,A Entidade (2012),T,T,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,4618,,,O Senhor das Armas (2005),H,M,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,5699,,,Coração de Tinta: O Livro Mágico (2008),H,T,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,4201,,,A Montanha Sagrada (1973),T,T,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,7269,,,Invocação do Mal (2013),M,T,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,599,,,Brazil: O Filme (1985),M,M,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,5485,,,Kung Fu Panda (2008),H,M,FALSE,
1668645149,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,5356,,,Como Estrelas na Terra (2007),T,T,TRUE,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1591095,Sobrenatural (2010),4,,T,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt2301592,A Dança da Realidade (2013),3,,T,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1613750,Expedição Kon Tiki (2012),2,,M,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1971352,Obediência (2012),4,,T,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1205537,Operação Sombra: Jack Ryan (2014),2,,H,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1498858,Ocean Heaven (2010),3,,T,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1586265,O Que Esperar Quando Você Está Esperando (2012),3,,M,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt2216240,Sequestro (2012),3,,T,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1001526,Megamente (2010),3,,H,M,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1216475,Carros 2 (2011),5,,H,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1229381,Fora da Lei (2010),2,,M,T,,
1668645148,,,,329d5229-632e-4b6d-a47e-fe9e33e23923,tt1540128,Um Bom Partido (2012),4,,M,T,,
1668644199,,3,FALSE,32decb29-1be5-4fb0-98e1-7eb00b8e7366,,,,,,,,
1668644430,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt1667889,,,,H,T,,A Era do Gelo 4 (2012)
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,4792,,,A Era do Gelo 2 (2006),H,M,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,4855,,,Carros (2006),H,M,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,6916,,,A Era do Gelo 4 (2012),H,T,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,4848,,,Os Sem-Floresta (2006),H,T,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,5751,,,Monstros vs Alienígenas (2009),H,T,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,5628,,,Madagascar 2: A Grande Escapada (2008),H,T,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,6959,,,As Palavras (2012),T,T,FALSE,
1668644377,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,6202,,,Shrek para Sempre: O Capítulo Final (2010),H,T,FALSE,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt1001526,Megamente (2010),5,,H,M,,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt1216475,Carros 2 (2011),5,,H,T,,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt1080016,A Era do Gelo 3 (2009),5,,H,T,,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt1540128,Um Bom Partido (2012),5,,M,T,,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt0385880,A Casa Monstro (2006),4,,H,T,,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt0424095,Por Água Abaixo (2006),5,,H,T,,
1668644376,,,,32decb29-1be5-4fb0-98e1-7eb00b8e7366,tt1103153,Par Perfeito (2010),3,,H,T,,
1668684249,,1,FALSE,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,,,,,,,,
1668684381,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1327194,,,,M,T,,Um Homem de Sorte (2012)
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,5485,,,Kung Fu Panda (2008),H,M,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,4618,,,O Senhor das Armas (2005),H,M,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,4855,,,Carros (2006),H,M,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,599,,,Brazil: O Filme (1985),M,M,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,6861,,,Um Homem de Sorte (2012),M,T,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,6253,,,Scott Pilgrim Contra o Mundo (2010),H,M,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,5699,,,Coração de Tinta: O Livro Mágico (2008),H,T,FALSE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,5356,,,Como Estrelas na Terra (2007),T,T,TRUE,
1668684329,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,4704,,,C.R.A.Z.Y. - Loucos de Amor (2005),T,T,TRUE,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1591095,Sobrenatural (2010),3,,T,T,,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1205537,Operação Sombra: Jack Ryan (2014),4,,H,T,,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1498858,Ocean Heaven (2010),3,,T,T,,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1001526,Megamente (2010),5,,H,M,,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1216475,Carros 2 (2011),4,,H,T,,
1668684327,,,,33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,tt1540128,Um Bom Partido (2012),4,,M,T,,
1668646823,,5,FALSE,342cdda6-96ff-415a-8893-f27ffa896efd,,,,,,,,
1668646955,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1932767,,,,T,T,,Pelos Olhos de Maisie (2013)
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,4855,,,Carros (2006),H,M,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,6335,,,Em Um Mundo Melhor (2010),M,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,7249,,,Pelos Olhos de Maisie (2013),T,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,7080,,,Jack Reacher: O Último Tiro (2012),H,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,7173,,,Invasão à Casa Branca (2013),H,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,6861,,,Um Homem de Sorte (2012),M,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,7136,,,Lore (2012),T,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,5646,,,Bolt: Supercão (2008),H,T,FALSE,
1668646879,,,,342cdda6-96ff-415a-8893-f27ffa896efd,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1613750,Expedição Kon Tiki (2012),4,,M,T,,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1205537,Operação Sombra: Jack Ryan (2014),4,,H,T,,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt2216240,Sequestro (2012),4,,T,T,,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1001526,Megamente (2010),4,,H,M,,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1216475,Carros 2 (2011),5,,H,T,,
1668646878,,,,342cdda6-96ff-415a-8893-f27ffa896efd,tt1540128,Um Bom Partido (2012),4,,M,T,,
1668646498,,3,FALSE,355ef61e-7b08-4f1d-931b-02d6bc55118a,,,,,,,,
1668646603,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt0986264,,,,T,T,,Como Estrelas na Terra (2007)
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,4864,,,O Diabo Veste Prada (2006),M,M,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,5080,,,Dias de Glória (2006),M,T,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,4855,,,Carros (2006),H,M,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,5485,,,Kung Fu Panda (2008),H,M,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,6253,,,Scott Pilgrim Contra o Mundo (2010),H,M,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,4618,,,O Senhor das Armas (2005),H,M,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,5659,,,Che: O Argentino (2008),M,T,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,2387,,,Salvador - O Martírio de um Povo (1986),M,T,FALSE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,4201,,,A Montanha Sagrada (1973),T,T,TRUE,
1668646551,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,5356,,,Como Estrelas na Terra (2007),T,T,TRUE,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1591095,Sobrenatural (2010),2,,T,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt2301592,A Dança da Realidade (2013),2,,T,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1613750,Expedição Kon Tiki (2012),2,,M,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1971352,Obediência (2012),4,,T,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1205537,Operação Sombra: Jack Ryan (2014),3,,H,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1498858,Ocean Heaven (2010),3,,T,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1586265,O Que Esperar Quando Você Está Esperando (2012),4,,M,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt2216240,Sequestro (2012),2,,T,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1001526,Megamente (2010),3,,H,M,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1216475,Carros 2 (2011),4,,H,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1229381,Fora da Lei (2010),5,,M,T,,
1668646550,,,,355ef61e-7b08-4f1d-931b-02d6bc55118a,tt1540128,Um Bom Partido (2012),3,,M,T,,
1668685790,,1,FALSE,361a7ba1-77a0-442c-95fd-59e25ddacaf8,,,,,,,,
1668685925,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,tt0071615,,,,T,T,,A Montanha Sagrada (1973)
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,4201,,,A Montanha Sagrada (1973),T,T,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,4193,,,El Topo (1970),T,T,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,6222,,,Meu Malvado Favorito (2010),H,M,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,5659,,,Che: O Argentino (2008),M,T,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,6980,,,Holy Motors (2012),T,T,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,4855,,,Carros (2006),H,M,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,4864,,,O Diabo Veste Prada (2006),M,M,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,6550,,,Kung Fu Panda 2 (2011),H,T,FALSE,
1668685867,,,,361a7ba1-77a0-442c-95fd-59e25ddacaf8,5080,,,Dias de Glória (2006),M,T,FALSE,
