id,added_timestamp,user_experiment_id,group,item_id,rating,title,popularity_int,popularity_budget_inf
2059,1680471506,82d2deb1-d5f2-472c-8f14-6bf208e08474,0,tt1148204,5,A Órfã (2009),T,M
2056,1680471506,82d2deb1-d5f2-472c-8f14-6bf208e08474,0,tt2908446,3,A Série Divergente: Insurgente (2015),T,H
681,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt1216475,5,Carros 2 (2011),T,H
686,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt0424095,4,Por Água Abaixo (2006),T,H
687,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt1080016,5,A Era do Gelo 3 (2009),T,H
682,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt1055292,5,Juntos Pelo Acaso (2010),T,M
684,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt1568921,5,O Mundo dos Pequeninos (2010),T,M
683,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt1104001,5,Tron: O Legado (2010),M,H
685,1680462140,83bf451d-2119-4ec7-a643-82ce1def88a6,4,tt0087544,5,Nausicaä do Vale do Vento (1984),M,T
881,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1591095,5,Sobrenatural (2010),T,T
883,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
885,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1498858,1,Ocean Heaven (2010),T,T
888,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1216475,4,Carros 2 (2011),T,H
886,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1540128,1,Um Bom Partido (2012),T,M
882,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1001526,5,Megamente (2010),M,H
884,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt2301592,1,A Dança da Realidade (2013),T,T
887,1680540070,84eab669-7755-41e3-8e0d-807342693bb7,3,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
321,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
322,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt1661199,5,Cinderela (2015),T,H
320,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt1080016,5,A Era do Gelo 3 (2009),T,H
323,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt0816692,5,Interestelar (2014),M,H
324,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt0169547,5,Beleza Americana (1999),H,M
325,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt0804522,5,O Suspeito (2007),T,M
326,1680461335,852d9d3d-7009-416b-a0d6-77447e6d6f91,3,tt1392214,5,Os Suspeitos (2013),M,M
845,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt1001526,4,Megamente (2010),M,H
844,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt1216475,3,Carros 2 (2011),T,H
850,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt0804497,3,"Se Enlouquecer, Não Se Apaixone (2010)",T,M
848,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt1661199,4,Cinderela (2015),T,H
847,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt1055292,5,Juntos Pelo Acaso (2010),T,M
846,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt0385880,4,A Casa Monstro (2006),T,H
849,1680462553,87167877-a78a-49b3-8bad-c62d5787f23a,5,tt1483013,3,Oblivion (2013),M,H
50,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1216475,5,Carros 2 (2011),T,H
49,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1001526,5,Megamente (2010),M,H
58,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt2464018,3,Minha Mãe é uma Peça: O Filme (2013),T,T
52,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1080016,5,A Era do Gelo 3 (2009),T,H
53,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1568921,5,O Mundo dos Pequeninos (2010),T,M
56,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt0385880,5,A Casa Monstro (2006),T,H
54,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt0424095,5,Por Água Abaixo (2006),T,H
55,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt0120855,5,Tarzan (1999),M,H
51,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1790864,5,Maze Runner: Correr ou Morrer (2014),M,M
57,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1667353,3,"Espelho, Espelho Meu (2012)",T,H
59,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1905041,5,Velozes & Furiosos 6 (2013),T,H
60,1679777883,872dba73-6dc5-432e-a406-556aaea51cd5,2,tt1055292,4,Juntos Pelo Acaso (2010),T,M
953,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt2234155,3,Os Estagiários (2013),T,H
954,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt1667353,3,"Espelho, Espelho Meu (2012)",T,H
952,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt1790864,4,Maze Runner: Correr ou Morrer (2014),M,M
951,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt1080016,4,A Era do Gelo 3 (2009),T,H
950,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt0385880,5,A Casa Monstro (2006),T,H
956,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt1905041,2,Velozes & Furiosos 6 (2013),T,H
955,1680462827,8741cdde-a25b-4350-b6d5-764aa0798cbf,0,tt1650554,4,Kick-Ass 2 (2013),T,M
378,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
377,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt1216475,5,Carros 2 (2011),T,H
379,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt1540128,4,Um Bom Partido (2012),T,M
380,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt0114709,5,Toy Story: Um Mundo de Aventuras (1995),H,M
383,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt0113497,5,Jumanji (1995),M,H
381,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt0113041,4,O Pai da Noiva II (1995),M,M
382,1680485096,87d04ee9-abbf-4c8d-bdfd-49f72c61ca94,0,tt0114388,3,Razão e Sensibilidade (1995),M,M
18,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt1001526,5,Megamente (2010),M,H
16,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt1540128,5,Um Bom Partido (2012),T,M
15,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt1216475,5,Carros 2 (2011),T,H
17,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt1205537,5,Operação Sombra: Jack Ryan (2014),T,H
19,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt2301592,3,A Dança da Realidade (2013),T,T
20,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt1613750,4,Expedição Kon Tiki (2012),T,M
21,1680816412,88239dce-a0c0-458c-b9d6-571cfd9d006a,1,tt1591095,2,Sobrenatural (2010),T,T
278,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt1216475,5,Carros 2 (2011),T,H
277,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt1001526,5,Megamente (2010),M,H
282,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
283,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt1905041,5,Velozes & Furiosos 6 (2013),T,H
281,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt1483013,5,Oblivion (2013),M,H
279,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt1538403,3,Os Instrumentos Mortais: Cidade dos Ossos (2013),T,H
280,1680479410,888c3f39-1f30-4cc2-91a6-024847890bf9,4,tt1701210,5,O Príncipe do Deserto (2011),T,M
1707,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt1001526,4,Megamente (2010),M,H
1705,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
1706,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt1216475,3,Carros 2 (2011),T,H
1713,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt0304141,3,Harry Potter e o Prisioneiro de Azkaban (2004),M,H
1715,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt0241527,5,Harry Potter e a Pedra Filosofal (2001),M,H
1710,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt0373889,5,Harry Potter e a Ordem da Fênix (2007),M,H
1709,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt1201607,5,Harry Potter e as Relíquias da Morte - Parte 2 (2011),M,H
1714,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt0295297,2,Harry Potter e a Câmara Secreta (2002),M,H
1712,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt0330373,3,Harry Potter e o Cálice de Fogo (2005),M,H
1711,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt0417741,5,Harry Potter e o Enigma do Príncipe (2009),M,H
1708,1680467790,896b9fb3-88eb-42cd-84bd-9152682360ea,1,tt1517260,5,A Hospedeira (2013),T,M
1040,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt1216475,5,Carros 2 (2011),T,H
1041,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt0232500,5,Velozes e Furiosos (2001),M,M
1043,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt0463985,5,Velozes e Furiosos: Desafio em Tóquio (2006),T,H
1045,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt1099212,5,Crepúsculo (2008),M,M
1042,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt0322259,5,#NAME?,M,H
1044,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt1596343,5,Velozes & Furiosos 5: Operação Rio (2011),T,H
1046,1680463635,89c2f461-48a5-4501-9e4f-344ad35b275f,3,tt1325004,4,A Saga Crepúsculo: Eclipse (2010),T,H
144,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
145,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1205537,3,Operação Sombra: Jack Ryan (2014),T,H
143,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1001526,4,Megamente (2010),M,H
146,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1103153,5,Par Perfeito (2010),T,H
148,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
147,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1790864,4,Maze Runner: Correr ou Morrer (2014),M,M
151,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1055292,4,Juntos Pelo Acaso (2010),T,M
149,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1538403,2,Os Instrumentos Mortais: Cidade dos Ossos (2013),T,H
150,1679778308,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,2,tt1126618,4,Uma Manhã Gloriosa (2010),T,M
533,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt1540128,4,Um Bom Partido (2012),T,M
531,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt1586265,3,O Que Esperar Quando Você Está Esperando (2012),T,M
532,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
530,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt1216475,5,Carros 2 (2011),T,H
535,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt1001526,4,Megamente (2010),M,H
536,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt2216240,3,Sequestro (2012),T,T
534,1679781103,8a228fc0-004f-45b9-b07c-0df4323fce69,1,tt1229381,5,Fora da Lei (2010),T,M
345,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt1130884,5,Ilha do Medo (2010),M,H
344,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt0499549,5,Avatar (2009),M,H
347,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt0337563,5,De Repente 30 (2004),M,M
349,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt1661199,4,Cinderela (2015),T,H
350,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt0385880,5,A Casa Monstro (2006),T,H
348,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt1055292,5,Juntos Pelo Acaso (2010),T,M
346,1680822386,8b2023e7-f8b9-449d-8d30-0aa4e4b0020f,2,tt1981677,5,A Escolha Perfeita (2012),M,M
1239,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt1216475,5,Carros 2 (2011),T,H
1240,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt1790864,5,Maze Runner: Correr ou Morrer (2014),M,M
1242,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt1600195,4,Sem Saída (2011),T,M
1244,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt0328880,5,Irmão Urso (2003),T,H
1245,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt0120783,4,Operação Cupido (1998),M,M
1241,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt1670345,4,Truque de Mestre (2013),M,H
1243,1679841748,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,1,tt1411704,5,Hop: Rebelde Sem Páscoa (2011),T,H
442,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1205537,5,Operação Sombra: Jack Ryan (2014),T,H
443,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1790864,5,Maze Runner: Correr ou Morrer (2014),M,M
449,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1559547,4,Dezesseis Luas (2013),T,H
448,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1637725,2,Ted (2012),M,M
447,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1623205,2,Oz: Mágico e Poderoso (2013),T,H
445,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1483013,5,Oblivion (2013),M,H
444,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1229238,5,Missão: Impossível - Protocolo Fantasma (2011),M,H
446,1680461653,8caa1e0b-d450-4ec9-9524-032dd5783dfa,0,tt1599348,5,Protegendo o Inimigo (2012),T,H
597,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt1001526,5,Megamente (2010),M,H
603,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt1790864,2,Maze Runner: Correr ou Morrer (2014),M,M
601,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt1392170,4,Jogos Vorazes (2012),M,H
600,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt1951264,5,Jogos Vorazes: Em Chamas (2013),M,H
602,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt1951265,3,Jogos Vorazes: A Esperança - Parte 1 (2014),M,H
599,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt0385880,5,A Casa Monstro (2006),T,H
598,1680515271,8cb283ac-99d0-4977-9352-2cc36f49361b,4,tt1568921,4,O Mundo dos Pequeninos (2010),T,M
714,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt1591095,4,Sobrenatural (2010),T,T
719,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt1790864,3,Maze Runner: Correr ou Morrer (2014),M,M
718,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt2203939,4,Mulheres ao Ataque (2014),T,M
717,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt0816692,5,Interestelar (2014),M,H
716,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt1559547,3,Dezesseis Luas (2013),T,H
715,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt1538403,4,Os Instrumentos Mortais: Cidade dos Ossos (2013),T,H
720,1680527195,8cb56450-c992-4f94-b0e3-0461138bb0c4,3,tt0120855,4,Tarzan (1999),M,H
282,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
281,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt1080016,5,A Era do Gelo 3 (2009),T,H
285,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt1055292,5,Juntos Pelo Acaso (2010),T,M
280,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt0989757,4,Querido John (2010),T,M
283,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt1538403,4,Os Instrumentos Mortais: Cidade dos Ossos (2013),T,H
284,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt0800369,3,Thor (2011),M,H
286,1680461195,8d2f0938-8d9b-4b49-a6ed-4f970e451e7d,3,tt1605783,5,Meia Noite em Paris (2011),M,M
287,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt2464018,4,Minha Mãe é uma Peça: O Filme (2013),T,T
288,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt1667353,4,"Espelho, Espelho Meu (2012)",T,H
290,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt1661199,5,Cinderela (2015),T,H
292,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt1080016,5,A Era do Gelo 3 (2009),T,H
291,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt1055292,4,Juntos Pelo Acaso (2010),T,M
293,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt0385880,5,A Casa Monstro (2006),T,H
289,1680461232,8d37fc50-2815-47e4-b701-8735f90f09fe,5,tt1605783,3,Meia Noite em Paris (2011),M,M
245,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt1001526,5,Megamente (2010),M,H
244,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
247,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt0304141,5,Harry Potter e o Prisioneiro de Azkaban (2004),M,H
246,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt0241527,5,Harry Potter e a Pedra Filosofal (2001),M,H
248,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt0989757,4,Querido John (2010),T,M
249,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt0244970,4,Alguém Como Você (2001),T,M
250,1680461080,8dbd2949-8f3e-455e-89ae-1a3d62c3736c,4,tt0239395,4,Como Cães e Gatos (2001),T,H
54,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt0241527,5,Harry Potter e a Pedra Filosofal (2001),M,H
55,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt0414387,4,Orgulho e Preconceito (2005),M,M
56,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt1392170,4,Jogos Vorazes (2012),M,H
57,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt1951264,5,Jogos Vorazes: Em Chamas (2013),M,H
58,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt1951265,5,Jogos Vorazes: A Esperança - Parte 1 (2014),M,H
59,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt0119698,5,Princesa Mononoke (1997),M,M
60,1680817015,8dd72841-00ed-472f-bd4d-555caaeb4eca,1,tt0117008,4,Matilda (1996),M,H
299,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1001526,4,Megamente (2010),M,H
298,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1591095,1,Sobrenatural (2010),T,T
297,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
300,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1498858,4,Ocean Heaven (2010),T,T
296,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1205537,5,Operação Sombra: Jack Ryan (2014),T,H
294,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1216475,4,Carros 2 (2011),T,H
295,1680461284,8e17792f-3875-4fe5-8a22-3fe6ec9c4531,3,tt1540128,5,Um Bom Partido (2012),T,M
24,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt1001526,5,Megamente (2010),M,H
25,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt1540128,5,Um Bom Partido (2012),T,M
26,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt1216475,5,Carros 2 (2011),T,H
23,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt1205537,5,Operação Sombra: Jack Ryan (2014),T,H
22,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
27,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt1498858,4,Ocean Heaven (2010),T,T
28,1680816461,8e1dfb14-f950-4bc0-9b3a-06c3118bb722,2,tt2216240,4,Sequestro (2012),T,T
52,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1591095,3,Sobrenatural (2010),T,T
48,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1586265,4,O Que Esperar Quando Você Está Esperando (2012),T,M
54,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1971352,3,Obediência (2012),T,T
49,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1216475,5,Carros 2 (2011),T,H
51,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1540128,4,Um Bom Partido (2012),T,M
50,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1001526,5,Megamente (2010),M,H
53,1680474645,8efb918d-1362-4e35-acba-016d44b75555,0,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
1583,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1205537,4,Operação Sombra: Jack Ryan (2014),T,H
1588,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
1587,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1667353,5,"Espelho, Espelho Meu (2012)",T,H
1584,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1661199,5,Cinderela (2015),T,H
1595,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1023481,5,"Ela Dança, Eu Danço 2 (2008)",T,M
1592,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1486185,5,A Garota da Capa Vermelha (2011),T,M
1593,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1670345,5,Truque de Mestre (2013),M,H
1585,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1080016,4,A Era do Gelo 3 (2009),T,H
1590,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1538403,4,Os Instrumentos Mortais: Cidade dos Ossos (2013),T,H
1589,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1623205,5,Oz: Mágico e Poderoso (2013),T,H
1591,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt0042332,5,Cinderela (1950),M,M
1586,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1483013,4,Oblivion (2013),M,H
1594,1680466937,8f0f0f71-1dd2-4e59-ae22-ad629189da31,5,tt1600195,4,Sem Saída (2011),T,M
394,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt2464018,5,Minha Mãe é uma Peça: O Filme (2013),T,T
392,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt0120855,5,Tarzan (1999),M,H
391,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt1055292,4,Juntos Pelo Acaso (2010),T,M
390,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt1126618,3,Uma Manhã Gloriosa (2010),T,M
395,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt0800369,3,Thor (2011),M,H
389,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt1605783,5,Meia Noite em Paris (2011),M,M
393,1679779878,8f3f2df9-0c33-416a-b3c2-c3558c759a70,2,tt0203009,5,Moulin Rouge: Amor em Vermelho (2001),M,H
446,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt1586265,5,O Que Esperar Quando Você Está Esperando (2012),T,M
447,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0113041,5,O Pai da Noiva II (1995),M,M
448,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0100405,5,Uma Linda Mulher (1990),H,M
449,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0358135,5,Dança Comigo? (2004),T,H
450,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0092890,5,Dirty Dancing: Ritmo Quente (1987),M,M
451,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0338096,4,Dirty Dancing 2 - Noites de Havana (2004),T,M
452,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0405325,5,Sky High: Super Escola de Heróis (2005),T,M
453,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0475293,5,High School Musical (2006),T,T
454,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0810900,5,High School Musical 2 (2007),T,M
455,1680823497,9049a623-495b-46e3-9e99-41fea7ea289a,4,tt0962726,5,High School Musical 3: Ano da Formatura (2008),T,M
658,1680462036,90564263-e0e5-4548-b875-e3ccb7a50dde,3,tt1001526,5,Megamente (2010),M,H
